file_name,zero_crossing,spectral_centroid,spectral_rolloff,spectral_bandwidth,chroma_frequency,rmse,delta,melspectogram,tempo,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
57. Black Akhono.mp3,262256,2929.4302048245777,6439.2601649114085,2857.61762906673,0.36397046695399965,0.080659285,-2.7160358e-08,1.4473216335489754,86.1328125,-148.63353206022998,60.72386045608484,17.122185272499816,39.36887364892349,14.144063567373935,10.88851715430004,-2.2560372226167376,9.268683229021189,-9.127176775030762,2.0155265855931037,-0.490251891627221,1.3166003988356447,2.496462841107733,-2.2884333460750215,-7.366874777614785,-2.5312106021744962,-13.15389181650746,-0.9367888630442397,-5.63648898718921,-2.7136030292201263,band
70. bolo keno emon hoy Habib.mp3,192131,2313.021546602172,5155.437295708657,2597.1959669200332,0.3625883437943,0.31226584,-1.2338771e-07,22.970965298940875,129.19921875,-11.372945177577874,99.02737205327944,9.162494352484812,14.361134376933796,1.549016948319378,6.909905306311924,-1.8772829371505075,9.599019931805525,-4.930610012759918,8.96170471220906,-0.5231033365520198,5.458762337850128,-0.7600130335043822,5.225370774691295,1.4902019267961146,7.078178031672593,1.092619362545357,7.813544869327227,-2.277095012262578,-0.6170212490236756,band
90. chalo shobai(nescafe).mp3,229881,2403.8648674107103,5415.860564243165,2675.459971058354,0.30773942751338496,0.19654578,-4.0243584e-08,9.597718996905641,135.99917763157896,-59.20110558805883,92.0888155256668,7.690487904228757,7.886582751625982,-3.921482369365043,1.1667405311195165,1.026571286780354,-0.7787616682985665,-5.449752408439526,7.0271212969971195,0.120491868503869,2.946902195368948,-1.1896216485730198,-0.3590188018461684,-9.041817596299293,0.8617200395432296,-10.882651896223159,-2.0727197894951948,-8.152553304417435,0.4065060747474476,band
Akromon  Cryptic Fate  Banglalink presents Legends of Rock.mp3,258007,2668.805360644012,5921.888337889264,2721.6491712457637,0.523655780628496,0.059434026,4.3967738e-08,0.8258439162989697,112.34714673913044,-142.99550567734494,74.93286788734662,3.2478713631226412,34.80466327001032,8.281528954476608,18.420408330649327,-0.5125979795494162,11.347908620522794,-1.736083652684698,5.800562581448554,-0.8672206952595543,5.0022577836130955,-2.6069003320372546,3.45087451239605,-3.7874676569982237,1.9151269774870656,-3.327209330442285,3.3630227570734577,-2.0328380611537793,3.9232191124300244,band
Bhorer Opekha  Cryptic Fate  Banglalink presents Legends of Rock.mp3,248543,2666.075509292199,5893.635695479379,2719.142317530789,0.4779287360970706,0.058440857,8.507185e-08,0.8350552762196075,129.19921875,-153.80648283115866,72.12313406109602,4.608299102666722,37.04495409945873,5.9237766666649705,18.004909458649255,1.1339573099527938,10.23418478351328,-0.5162430573101132,6.271540551859555,-2.1212491388757213,5.158246203698563,-1.9468211861349136,4.065435956502508,-3.031999961195491,3.9776091700318434,-3.5026980334845343,2.047528077903464,-3.796446983357399,2.88380171893867,band
Cholo Bangladesh  Cryptic Fate  Banglalink presents Legends of Rock.mp3,261651,2715.5760359018036,6041.440861624245,2746.818248173258,0.4223486536711051,0.061175365,3.5440035e-08,0.8873700528969147,161.4990234375,-150.6523412926735,70.85610606514676,8.01927571826728,36.425575133066125,8.02842714111416,19.357419808940815,-0.5576760681454316,9.491394246458597,-4.156082074463427,3.1870188144134706,-3.4442203314721787,2.625877534840388,-2.7324830584420763,3.793363249056203,-2.7045608781565567,2.859491727638573,-3.5742123806705717,2.227838566615647,-2.5199249824154797,3.2147395215117123,band
Powersurge - Agnisnan [Official Music Video].mp3,244322,2756.2647451611124,6035.0913914666535,2747.0982409255903,0.4909640071947478,0.2038841,-1.0199699e-07,9.729718326783795,112.34714673913044,-43.81724410473318,64.04075018292968,5.878859247124092,47.15813696237342,11.915974404336481,14.649971221323051,3.1628572476997148,9.224299194030024,4.251219114459009,5.907172605838808,-4.415448980139928,10.244117067179584,-2.2272006320287705,0.5945030887307466,-5.2073005338394305,0.2421927948679934,-7.817927501358153,-0.6460605065230969,-3.1726352201680585,0.36001629386861994,band
Powersurge - Auprostut Juddho [Official Audio Stream].mp3,296632,2859.9486149161603,5837.932843699211,2632.989091657704,0.5055447346682272,0.24985965,1.7671475e-07,13.499355686305902,123.046875,-4.256541103630165,59.620424313976564,-8.028810072296466,40.40605776871952,7.439170065343463,12.272609426382632,4.7370277913712995,23.848063168966743,8.056675177281182,2.935866547997641,0.27292373243554546,0.49579964685579614,-5.634926923444416,9.603162783484297,-8.278791157311156,-8.711142889043506,-6.209731450394687,-5.7484323472317,-8.581623004773329,1.0990141938946671,band
Powersurge - Cancer [Official Audio Stream).mp3,276878,2720.622151176951,5688.767791032404,2599.16711035654,0.4441359006140376,0.23558196,2.5524763e-08,12.120747690010525,123.046875,-13.800623320721037,67.63102271602297,-6.616212340078186,40.33257088604896,5.537413583320185,3.769189114446716,0.9232124225249397,24.694482015856188,4.332282160852551,-3.9198390768314586,1.9559269652379982,4.76097943506138,-9.635994695194787,3.8789264802357604,-4.979702604633422,-4.191788235566182,-11.244864243980675,-2.1109436616895443,-6.076337601894521,-4.980643416159268,band
Powersurge - Han'gor [Official Audio Stream].mp3,348655,3117.0846885665073,6379.400160031997,2763.5149988622134,0.5352713980364421,0.23108397,-9.583496e-08,11.311942512232028,112.34714673913044,0.7292652444142173,54.62420534854756,-2.0142046015094404,36.53497662517242,5.041474703635186,7.562535440991131,4.302924600844682,22.88913453401236,3.3468169510037895,0.8694625978544737,0.3709399226661502,0.7868150597621238,-6.301902111811907,9.772154077070827,-6.614712861629158,-6.374253423598583,-5.099717454952269,-4.405856504339134,-7.955121177315524,2.735960421202028,band
Powersurge - Mitther Agrashon [Official Audio Stream].mp3,305791,2931.9467210328835,6125.723828487781,2723.5836490063307,0.5078817955985141,0.25610575,-2.1670279e-07,14.261659893548728,112.34714673913044,4.162867037553934,58.1886490523977,-2.3044514049012323,40.44484033962198,7.9071578165785885,7.910843058919303,0.521029571596987,24.211794453462883,7.071697202465757,2.194893179791981,2.2164253880720874,5.424064976969122,-7.637884434502968,2.1189239464803076,-5.859895596728049,-3.9385162269381677,-11.504528892098186,-5.994449980877339,-3.255190479036291,1.5255031213884425,band
Powersurge - Powersurge [Official Audio Stream].mp3,362423,3159.739059314085,6319.95512052509,2697.2935102347737,0.4592326707404291,0.20971225,-4.524881e-08,9.624020348351367,99.38401442307692,-23.46919942020011,51.27411411771588,-1.1111379131039183,38.291727533239346,2.5411732114029704,11.869922867381254,3.9997791381296097,21.008965259753495,1.328445938602467,3.425941219243348,-0.8862457127506476,-2.1741679740608313,-7.764430457684996,4.647634817121826,-7.491090911786861,-7.413995771165624,-8.327272232258274,-5.9230738740738405,-9.203804010214816,1.3884895947667006,band
Powersurge - Shadhinotar Barta [Official Audio Stream].mp3,355325,3012.9252115328964,6090.66675388539,2659.2329133956446,0.4698531167128886,0.24728078,-6.6442825e-09,12.798374756208213,161.4990234375,3.7553270401530505,57.1255890870483,-6.7035252648965225,32.94552365977309,-0.7996016852726083,0.2634498834355658,3.3117527385634307,26.813277305564846,4.535365081944278,-1.1444658476011187,1.8632874934964456,9.271861786888303,-3.898046754191925,1.115210587587686,-7.266690474478109,-1.2041089513612206,-10.553813491169178,-5.9711579864895254,-4.841155086457656,-2.93187678052616,band
Powersurge - Shesh Shimana [Official Audio Stream].mp3,282718,2777.761212760087,5801.835855874158,2634.172244341713,0.44843631520923327,0.18689059,1.1752041e-07,7.6617379844726345,123.046875,-63.872361829463856,57.59600035242347,1.8514190435465099,52.6858628541695,14.667608762695702,18.71347318203545,5.715884417170237,13.35088071464518,-0.1770345697814655,-1.596398038105141,-4.923565483159415,2.0258251981997684,-4.937322359129125,0.44681074057475745,-8.487742248393038,-3.554986569875265,-11.96429959679066,-4.457611616779348,-3.5375118497377476,-3.279999489621874,band
Powersurge - Slogan [Official Audio Stream].mp3,254899,2266.7988250275303,4873.450826552342,2391.5091814803022,0.3182005725080251,0.16745101,1.0799412e-07,7.13780372034867,151.99908088235293,-93.6128581137802,91.323880176903,1.345072642179745,34.689269872139356,1.4987845430581648,10.960718941478438,0.1022750291108706,3.8390619854846237,-2.9696307307802328,0.6498475651163733,-6.257270183834451,3.7418781117993265,-5.636479970466568,-1.7599030079096936,-7.021791771447097,-1.021167569955582,-6.147792656147309,-1.7704922452901612,-3.082151474297651,1.2771622335623987,band
Protibad  Cryptic Fate  Banglalink presents Legends of Rock.mp3,228569,2385.1044173742566,5097.099663792228,2465.7985025819635,0.35012672877822687,0.04180746,-3.7513047e-08,0.46573997495522446,135.99917763157896,-218.25878725469386,79.25326827226827,-6.491792862221261,40.0785699542131,5.874221830775198,10.428678622527206,-4.615971721577885,1.5951044463407174,-2.178540430998737,2.237810192861831,-9.805296305767914,0.25844380634874164,-5.596682174473895,3.304937756365001,-5.43056957705684,0.7496628218697837,-8.200759326274364,-0.2612502231843029,-5.3238685349328705,-1.2601689995437961,band
Rateer Shesh  Cryptic Fate  Banglalink presents Legends of Rock.mp3,248348,2623.8666396124004,5762.289155916241,2671.760141961194,0.43443925756118607,0.05668148,-1.2150062e-08,0.7817756811142927,161.4990234375,-160.88153295348792,73.43000141598387,4.559564448909096,41.25179973055175,8.723910481637418,16.214766419864578,-1.9902900565646466,9.033980721230625,-1.6223067098380055,4.724462168433698,-3.908474703794327,2.7591536136671726,-2.0174579268125874,4.759628856591069,-2.2048976703766194,3.967284086028782,-3.6976061611994995,2.413789347619289,-4.231794056238299,2.5017511553220264,band
Rong  Cryptic Fate  Banglalink presents Legends of Rock.mp3,218481,2377.1550666712938,5212.35254631813,2556.6150157298275,0.42579642233370907,0.05916206,4.9793705e-08,0.8452099890796263,129.19921875,-174.02779125328823,79.60885668033072,2.126851897953388,47.76850374334367,15.443756232733,18.250173486146128,3.124980583322449,8.104235566513557,-2.5250571185543453,2.104243758114157,-8.064610539339899,3.2349974334945912,-2.0600495998564075,4.480969889787224,-4.367662030824259,0.35664938945204017,-6.440233993477846,3.746624114989006,-5.176160428749633,-0.4168490650206308,band
#Golam - New Bangla Rap song  DDC Bangladesh  hip hop  2018 - Target - 2019.mp3,170052,1916.4497645932931,4021.361930569059,2248.1051112491286,0.43027633626701456,0.27593258,9.110877e-08,20.488619448433102,107.666015625,-89.05762317238612,99.46554177880907,3.050394624983736,24.0745731191123,3.962789873377129,12.124758275329405,0.2978337198984513,5.026203669138352,-0.2131805292183625,13.170800265783534,-1.5080671106615786,9.292179557147074,0.554616305891221,1.3133794977991822,0.8531568482884286,3.3345748852983843,-8.023755596432705,5.112283004717079,-3.4528587964985027,2.945981465385639,hiphop
